claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
1442,179,"R$21,329.98","R$14,710.29",RECIFE,10,FALSE,vegetable
1443,176,"R$31,055.18","R$25,991.52",NATAL,10,TRUE,meat
1444,193,"R$30,702.54","R$21,333.78",SAO LUIS,9,FALSE,meat
1445,230,"R$29,007.18","R$22,488.89",SAO LUIS,15,FALSE,vegetable
1446,170,"R$16,556.99","R$11,766.49",FORTALEZA,5,FALSE,meat
1447,154,"R$22,713.35","R$16,086.90",RECIFE,6,FALSE,meat
1448,220,"R$36,906.80","R$24,705.40",RECIFE,7,FALSE,unknown
1449,219,"R$38,483.26","R$35,295.55",SAO LUIS,10,FALSE,unknown
1450,106,"R$10,433.21","R$7,519.99",RECIFE,2,FALSE,unknown
1451,178,"R$35,754.98","R$24,018.50",NATAL,7,TRUE,unknown
1452,150,"R$7,383.13","R$5,145.90",RECIFE,2,FALSE,meat
1453,228,"R$35,228.58","R$29,859.96",SAO LUIS,12,FALSE,meat
1454,173,"R$26,236.45","R$21,355.32",SAO LUIS,14,FALSE,vegetable
1455,185,"R$38,238.83","R$32,766.76",RECIFE,9,TRUE,unknown
1456,169,"R$23,857.71","R$17,153.83",RECIFE,7,FALSE,meat
1457,340,"R$39,166.80","R$30,710.76",RECIFE,12,FALSE,meat
1458,211,"R$15,063.92","R$10,184.39",FORTALEZA,4,FALSE,meat
1459,255,"R$45,724.22","R$40,606.33",SAO LUIS,12,FALSE,unknown
1460,177,"R$18,953.07","R$16,701.03",SAO LUIS,5,TRUE,unknown
1461,202,"R$19,838.20","R$18,020.42",RECIFE,5,FALSE,unknown
1462,179,"R$18,612.65","R$17,577.65",SAO LUIS,12,FALSE,vegetable
1463,183,"R$54,196.66","R$46,870.39",NATAL,13,FALSE,unknown
1464,229,"R$36,771.70","R$34,928.59",SAO LUIS,14,FALSE,meat
1465,115,"R$16,906.20","R$15,757.86",RECIFE,6,FALSE,meat
1466,157,"R$45,271.13","R$31,679.86",RECIFE,13,FALSE,meat
1467,175,"R$40,921.27","R$30,409.90",SAO LUIS,9,FALSE,unknown
1468,112,"R$9,237.67","R$8,306.79",SAO LUIS,2,FALSE,unknown
1469,168,"R$5,968.71","R$4,931.21",SAO LUIS,3,TRUE,vegetable
1470,104,"R$4,211.61","R$3,629.70",SAO LUIS,1,FALSE,unknown
1471,152,"R$20,901.85","R$16,499.84",RECIFE,5,FALSE,unknown
1472,159,"R$15,136.21","R$14,270.72",RECIFE,10,FALSE,vegetable
1473,185,"R$66,903.77","R$48,001.78",SAO LUIS,14,TRUE,unknown
1474,164,"R$6,699.63","R$4,910.41",RECIFE,2,FALSE,meat
1475,209,"R$31,315.09","R$22,342.12",FORTALEZA,15,FALSE,vegetable
1476,135,"R$24,961.92","R$20,247.56",RECIFE,6,FALSE,unknown
1477,177,"R$9,972.03","R$20,105.70",RECIFE,2,TRUE,unknown
1478,203,"R$37,202.00","R$28,815.76",RECIFE,12,FALSE,meat
1479,190,"R$24,501.86","R$21,271.82",RECIFE,9,FALSE,meat
1480,184,"R$56,054.18","R$47,995.66",RECIFE,14,TRUE,unknown
1481,191,"R$45,116.81","R$30,849.69",SAO LUIS,12,TRUE,meat
1482,226,"R$51,333.75","R$51,168.00",FORTALEZA,15,FALSE,unknown
1483,195,"R$16,694.85","R$16,239.85",RECIFE,6,FALSE,meat
1484,181,"R$32,544.44","R$25,457.08",SAO LUIS,7,TRUE,unknown
1485,217,"R$26,791.37","R$21,885.54",RECIFE,9,FALSE,meat
1486,190,"R$56,233.42","R$43,440.82",RECIFE,12,TRUE,unknown
1487,152,"R$7,923.20","R$6,734.01",RECIFE,2,FALSE,unknown
1488,189,"R$40,219.97","R$37,061.79",SAO LUIS,11,TRUE,unknown
1489,152,"R$35,668.92","R$35,552.79",SAO LUIS,10,FALSE,unknown
1490,128,"R$14,392.00","R$9,842.87",SAO LUIS,7,FALSE,vegetable
1491,226,"R$47,172.35","R$34,307.82",NATAL,10,FALSE,unknown
1492,177,"R$12,788.84","R$9,961.50",RECIFE,3,TRUE,unknown
1493,182,"R$19,323.64","R$16,781.40",RECIFE,7,TRUE,meat
1494,178,"R$52,809.97","R$43,891.55",SAO LUIS,13,TRUE,unknown
1495,173,"R$2,222.77","R$1,516.72",RECIFE,1,TRUE,vegetable
1496,124,"R$13,470.60","R$13,062.34",RECIFE,5,FALSE,meat
1497,111,"R$2,506.63","R$2,185.38",SAO LUIS,1,FALSE,vegetable
1498,170,"R$28,829.92","R$22,085.95",RECIFE,15,FALSE,vegetable
1499,164,"R$49,054.18","R$36,642.88",SAO LUIS,15,FALSE,meat
1500,179,"R$19,985.42","R$18,792.47",FORTALEZA,13,TRUE,vegetable
1501,166,"R$9,192.10","R$9,048.02",SAO LUIS,3,TRUE,unknown
1502,189,"R$27,069.70","R$23,561.60",SAO LUIS,9,FALSE,meat
1503,134,"R$17,360.11","R$13,429.72",RECIFE,5,FALSE,meat
1504,201,"R$37,243.28","R$28,608.99",SAO LUIS,11,FALSE,meat
1505,229,"R$51,029.44","R$38,519.92",RECIFE,11,FALSE,unknown
1506,124,"R$7,764.27","R$5,980.99",NATAL,2,FALSE,meat
1507,194,"R$29,244.32","R$21,170.05",RECIFE,8,FALSE,meat
1508,195,"R$56,822.73","R$48,310.82",RECIFE,14,TRUE,unknown
1509,176,"R$21,380.64","R$21,037.26",NATAL,8,TRUE,meat
1510,171,"R$13,126.91","R$12,356.35",RECIFE,5,FALSE,meat
1511,175,"R$22,681.57","R$22,441.15",RECIFE,6,TRUE,unknown
1512,184,"R$36,608.36","R$28,245.95",RECIFE,8,TRUE,unknown
1513,126,"R$6,475.01","R$4,379.20",FORTALEZA,2,FALSE,meat
1514,156,"R$20,735.01","R$15,749.26",SAO LUIS,4,FALSE,unknown
1515,180,"R$18,425.53","R$14,823.79",FORTALEZA,10,TRUE,vegetable
1516,189,"R$51,287.38","R$41,727.59",SAO LUIS,12,TRUE,unknown
1517,211,"R$26,566.62","R$18,534.06",SAO LUIS,12,FALSE,vegetable
1518,199,"R$41,002.54","R$30,012.42",RECIFE,12,FALSE,meat
1519,134,"R$25,654.05","R$19,039.82",RECIFE,8,FALSE,meat
1520,176,"R$18,590.31","R$20,105.70",FORTALEZA,5,TRUE,meat
1521,326,"R$53,283.05","R$36,234.79",FORTALEZA,14,FALSE,meat
1522,178,"R$13,726.69","R$10,223.78",RECIFE,4,FALSE,meat
1523,220,"R$42,156.38","R$36,983.46",FORTALEZA,15,FALSE,meat
1524,224,"R$44,480.54","R$29,920.32",SAO LUIS,12,FALSE,meat
1525,264,"R$38,441.42","R$25,681.46",FORTALEZA,10,FALSE,meat
1526,203,"R$53,531.51","R$35,709.52",RECIFE,14,FALSE,meat
1527,174,"R$17,194.33","R$12,566.38",FORTALEZA,5,FALSE,meat
1528,166,"R$27,431.29","R$20,770.61",RECIFE,6,FALSE,unknown
1529,224,"R$23,625.60","R$15,967.32",RECIFE,6,FALSE,meat
1530,176,"R$23,606.23","R$16,936.34",FORTALEZA,5,TRUE,unknown
1531,254,"R$31,160.67","R$24,647.19",RECIFE,10,FALSE,meat
1532,130,"R$20,271.69","R$19,896.62",RECIFE,8,FALSE,meat
1533,260,"R$41,938.62","R$33,381.29",NATAL,13,FALSE,meat
1534,143,"R$14,334.45","R$13,250.05",NATAL,4,FALSE,unknown
1535,113,"R$7,404.29","R$6,249.71",RECIFE,2,FALSE,meat
1536,163,"R$12,307.65","R$8,289.43",RECIFE,3,FALSE,meat
1537,116,"R$5,151.23","R$4,174.15",FORTALEZA,2,FALSE,meat
1538,121,"R$11,570.74","R$11,228.62",SAO LUIS,3,FALSE,unknown
1539,136,"R$16,404.00","R$13,435.66",SAO LUIS,9,FALSE,vegetable
1540,168,"R$13,189.01","R$8,973.33",RECIFE,4,FALSE,meat
1541,229,"R$34,290.27","R$28,670.70",RECIFE,11,FALSE,meat
1542,200,"R$47,433.27","R$33,797.92",SAO LUIS,14,FALSE,meat
1543,167,"R$13,754.67","R$13,529.18",RECIFE,5,TRUE,meat
1544,146,"R$11,808.63","R$10,962.34",FORTALEZA,3,FALSE,unknown
1545,134,"R$5,550.16","R$4,811.46",NATAL,2,FALSE,meat
1546,174,"R$9,916.81","R$6,951.37",RECIFE,5,TRUE,vegetable
1547,229,"R$32,081.21","R$21,518.38",SAO LUIS,9,FALSE,meat
1548,175,"R$48,474.05","R$42,801.63",RECIFE,12,FALSE,unknown
1549,220,"R$41,776.68","R$39,039.75",RECIFE,11,FALSE,unknown
1550,142,"R$4,480.97","R$3,978.30",RECIFE,2,FALSE,meat
1551,199,"R$18,835.33","R$17,153.20",FORTALEZA,7,FALSE,meat
1552,227,"R$10,602.34","R$9,691.15",SAO LUIS,4,FALSE,meat
1553,261,"R$47,264.65","R$32,814.76",SAO LUIS,13,FALSE,meat
1554,155,"R$25,224.06","R$20,782.17",RECIFE,8,FALSE,meat
1555,109,"R$3,187.81","R$2,825.88",SAO LUIS,1,FALSE,meat
1556,159,"R$14,724.27","R$11,455.18",RECIFE,8,FALSE,vegetable
1557,179,"R$19,131.98","R$15,233.80",RECIFE,10,TRUE,vegetable
1558,173,"R$14,810.36","R$11,606.96",FORTALEZA,5,TRUE,meat
1559,195,"R$64,713.52","R$48,272.74",FORTALEZA,14,TRUE,unknown
1560,185,"R$41,109.21","R$31,761.40",RECIFE,13,FALSE,meat
1561,189,"R$28,389.28","R$27,283.13",FORTALEZA,11,TRUE,meat
1562,142,"R$29,117.73","R$23,850.61",FORTALEZA,10,FALSE,meat
1563,103,"R$6,289.54","R$4,621.74",FORTALEZA,2,FALSE,meat
1564,136,"R$5,495.45","R$4,280.52",RECIFE,3,FALSE,vegetable
1565,100,"R$3,482.81","R$3,137.17",RECIFE,1,FALSE,meat
1566,129,"R$7,324.70","R$6,611.73",SAO LUIS,3,FALSE,meat
1567,180,"R$23,110.80","R$21,494.85",RECIFE,14,FALSE,vegetable
1568,110,"R$13,651.11","R$13,139.31",NATAL,5,FALSE,meat
1569,101,"R$5,851.24","R$4,038.32",SAO LUIS,2,FALSE,meat
1570,232,"R$29,674.05","R$25,218.61",RECIFE,7,FALSE,unknown
1571,188,"R$23,524.76","R$18,878.34",RECIFE,8,FALSE,meat
1572,182,"R$37,841.12","R$29,510.96",SAO LUIS,12,FALSE,meat
1573,118,"R$12,188.56","R$8,810.58",SAO LUIS,4,FALSE,meat
1574,168,"R$6,662.82","R$4,672.33",RECIFE,2,FALSE,meat
1575,178,"R$12,240.44","R$10,960.54",SAO LUIS,3,TRUE,unknown
1576,140,"R$2,741.28","R$2,108.74",RECIFE,1,FALSE,vegetable
1577,109,"R$6,828.80","R$6,467.04",RECIFE,3,FALSE,meat
1578,252,"R$42,111.04","R$37,107.45",FORTALEZA,15,FALSE,meat
1579,170,"R$13,313.24","R$11,217.09",FORTALEZA,7,TRUE,vegetable
1580,271,"R$61,205.56","R$52,211.05",RECIFE,15,FALSE,unknown
1581,139,"R$14,790.64","R$10,007.50",SAO LUIS,3,FALSE,unknown
1582,151,"R$23,100.46","R$17,119.52",NATAL,11,FALSE,vegetable
1583,221,"R$24,051.20","R$16,512.65",RECIFE,7,FALSE,meat
1584,176,"R$17,625.66","R$12,750.62",SAO LUIS,8,TRUE,vegetable
1585,165,"R$7,340.45","R$5,690.96",NATAL,2,TRUE,unknown
1586,158,"R$11,059.59","R$9,691.26",SAO LUIS,6,FALSE,vegetable
1587,179,"R$24,246.95","R$18,964.74",FORTALEZA,8,TRUE,meat
1588,190,"R$22,107.21","R$17,978.07",RECIFE,5,FALSE,unknown
1589,224,"R$56,008.42","R$50,750.32",SAO LUIS,14,FALSE,unknown
1590,173,"R$15,800.29","R$12,654.86",SAO LUIS,5,FALSE,meat
1591,164,"R$21,163.37","R$15,040.03",RECIFE,6,FALSE,meat
1592,134,"R$23,845.53","R$21,912.44",SAO LUIS,6,FALSE,unknown
1593,195,"R$61,799.60","R$51,138.80",SAO LUIS,15,TRUE,unknown
1594,162,"R$18,720.24","R$17,655.88",SAO LUIS,5,FALSE,unknown
1595,300,"R$62,234.22","R$45,019.19",RECIFE,13,FALSE,unknown
1596,186,"R$50,657.96","R$36,123.59",RECIFE,14,TRUE,meat
1597,176,"R$26,357.09","R$19,535.09",SAO LUIS,6,TRUE,unknown
1598,119,"R$21,425.35","R$20,462.38",RECIFE,8,FALSE,meat
1599,182,"R$31,642.45","R$21,901.16",RECIFE,15,TRUE,vegetable
1600,184,"R$58,562.94","R$41,709.62",FORTALEZA,12,TRUE,unknown
1601,187,"R$47,419.44","R$37,167.95",SAO LUIS,11,TRUE,unknown
1602,170,"R$18,287.24","R$14,034.81",NATAL,6,TRUE,meat
1603,187,"R$28,506.39","R$21,794.72",RECIFE,9,FALSE,meat
1604,180,"R$12,304.59","R$10,074.35",SAO LUIS,3,TRUE,unknown
1605,169,"R$6,094.55","R$5,401.28",RECIFE,2,TRUE,unknown
1606,180,"R$25,772.69","R$20,582.35",RECIFE,6,FALSE,unknown
1607,175,"R$9,367.13","R$6,763.48",RECIFE,5,TRUE,vegetable
1608,185,"R$41,571.48","R$33,272.22",SAO LUIS,10,TRUE,unknown
1609,182,"R$39,879.08","R$37,942.66",RECIFE,11,TRUE,unknown
1610,178,"R$31,393.59","R$21,167.83",SAO LUIS,6,TRUE,unknown
1611,172,"R$16,539.70","R$12,000.22",SAO LUIS,8,TRUE,vegetable
1612,140,"R$17,257.86","R$16,534.60",SAO LUIS,7,FALSE,meat
1613,154,"R$38,795.63","R$26,961.08",SAO LUIS,11,FALSE,meat
1614,174,"R$18,319.61","R$14,768.28",RECIFE,4,FALSE,unknown
1615,235,"R$37,095.44","R$32,658.57",RECIFE,13,FALSE,meat
1616,174,"R$9,386.87","R$6,336.77",RECIFE,3,FALSE,meat
1617,143,"R$14,785.84","R$10,435.67",NATAL,4,FALSE,meat
1618,283,"R$68,427.17","R$48,893.40",SAO LUIS,14,FALSE,unknown
1619,163,"R$3,345.51","R$2,926.31",RECIFE,2,TRUE,vegetable
1620,158,"R$21,581.01","R$16,353.75",RECIFE,11,FALSE,vegetable
1621,156,"R$14,179.65","R$10,424.22",RECIFE,4,FALSE,meat
1622,191,"R$24,243.67","R$23,612.97",NATAL,9,FALSE,meat
1623,168,"R$24,182.11","R$19,174.03",RECIFE,13,FALSE,vegetable
1624,192,"R$25,492.14","R$19,920.76",NATAL,13,FALSE,vegetable
1625,148,"R$7,073.48","R$5,107.17",FORTALEZA,2,FALSE,meat
1626,179,"R$30,543.94","R$25,781.71",RECIFE,10,FALSE,meat
1627,200,"R$30,341.38","R$21,245.32",RECIFE,6,FALSE,unknown
1628,214,"R$39,509.72","R$30,290.36",RECIFE,12,FALSE,meat
1629,355,"R$57,120.78","R$41,443.93",SAO LUIS,12,FALSE,unknown
1630,176,"R$21,012.78","R$18,838.02",SAO LUIS,13,TRUE,vegetable
1631,197,"R$64,197.45","R$46,149.98",RECIFE,13,TRUE,unknown
1632,174,"R$41,125.84","R$28,537.39",SAO LUIS,11,FALSE,meat
1633,160,"R$11,937.81","R$11,424.54",FORTALEZA,8,FALSE,vegetable
1634,134,"R$11,639.60","R$8,011.75",RECIFE,2,FALSE,unknown
1635,184,"R$28,069.43","R$18,846.29",SAO LUIS,13,TRUE,vegetable
1636,172,"R$17,241.34","R$11,515.94",NATAL,3,FALSE,unknown
1637,186,"R$37,374.34","R$29,279.67",RECIFE,8,TRUE,unknown
1638,174,"R$28,502.07","R$20,791.96",FORTALEZA,6,TRUE,unknown
1639,172,"R$7,390.50","R$20,105.70",FORTALEZA,4,TRUE,vegetable
1640,241,"R$36,078.79","R$25,496.86",NATAL,10,FALSE,meat
1641,164,"R$33,927.82","R$27,946.43",RECIFE,11,FALSE,meat
1642,180,"R$18,451.32","R$13,327.99",FORTALEZA,9,TRUE,vegetable
1643,100,"R$1,759.54","R$1,584.02",RECIFE,1,FALSE,vegetable
1644,295,"R$30,049.40","R$22,217.95",SAO LUIS,9,FALSE,meat
1645,244,"R$23,033.51","R$17,900.56",FORTALEZA,7,FALSE,meat
1646,194,"R$43,184.43","R$32,863.55",NATAL,9,TRUE,unknown
1647,247,"R$46,155.31","R$36,227.49",RECIFE,14,FALSE,meat
1648,205,"R$27,109.99","R$23,535.20",SAO LUIS,7,FALSE,unknown
1649,379,"R$62,541.83","R$43,575.47",RECIFE,12,FALSE,unknown
1650,186,"R$20,388.34","R$17,788.52",NATAL,7,TRUE,meat
1651,240,"R$42,911.08","R$28,610.98",SAO LUIS,11,FALSE,meat
1652,119,"R$7,593.56","R$6,283.92",RECIFE,3,FALSE,meat
1653,102,"R$4,401.43","R$3,814.89",FORTALEZA,2,FALSE,meat
1654,174,"R$12,181.97","R$9,329.41",RECIFE,6,TRUE,vegetable
1655,293,"R$56,980.02","R$46,409.79",RECIFE,13,FALSE,unknown
1656,307,"R$62,457.10","R$52,406.08",RECIFE,15,FALSE,unknown
1657,263,"R$33,515.42","R$30,803.52",RECIFE,12,FALSE,meat
1658,170,"R$4,847.47","R$3,524.33",RECIFE,1,TRUE,meat
1659,204,"R$49,313.01","R$34,269.94",RECIFE,10,FALSE,unknown
1660,158,"R$22,303.36","R$19,734.19",RECIFE,8,FALSE,meat
1661,172,"R$20,598.27","R$16,689.30",FORTALEZA,7,FALSE,meat
1662,200,"R$46,052.88","R$30,911.02",RECIFE,12,FALSE,meat
1663,141,"R$8,768.63","R$8,350.94",SAO LUIS,3,FALSE,meat
1664,168,"R$10,015.55","R$8,381.72",NATAL,6,FALSE,vegetable
1665,193,"R$34,275.64","R$28,689.01",NATAL,8,FALSE,unknown
1666,179,"R$24,368.23","R$20,901.79",FORTALEZA,6,TRUE,unknown
1667,173,"R$31,546.46","R$21,598.80",FORTALEZA,9,TRUE,meat
1668,174,"R$9,919.75","R$9,623.25",RECIFE,3,TRUE,unknown
1669,169,"R$18,608.46","R$14,079.26",RECIFE,9,TRUE,vegetable
1670,187,"R$55,725.99","R$50,889.44",NATAL,15,TRUE,unknown
1671,206,"R$31,569.93","R$21,496.25",FORTALEZA,9,FALSE,meat
1672,215,"R$17,460.39","R$14,083.18",RECIFE,4,FALSE,unknown
1673,224,"R$38,791.31","R$36,808.89",NATAL,11,FALSE,unknown
1674,186,"R$30,384.18","R$25,448.19",RECIFE,10,TRUE,meat
1675,193,"R$48,558.53","R$36,540.67",RECIFE,15,FALSE,meat
1676,175,"R$20,517.70","R$17,443.10",FORTALEZA,12,TRUE,vegetable
1677,216,"R$35,337.31","R$31,051.87",RECIFE,9,FALSE,unknown
1678,178,"R$30,847.55","R$26,599.87",RECIFE,11,TRUE,meat
1679,192,"R$39,384.62","R$28,287.47",FORTALEZA,11,FALSE,meat
1680,232,"R$41,159.57","R$29,529.38",NATAL,12,FALSE,meat
1681,163,"R$30,552.61","R$30,356.27",NATAL,9,FALSE,unknown
1682,109,"R$8,949.65","R$6,638.93",SAO LUIS,3,FALSE,meat
1683,179,"R$25,363.33","R$21,964.20",RECIFE,9,TRUE,meat
1684,169,"R$24,297.21","R$17,672.90",SAO LUIS,5,TRUE,unknown
1685,192,"R$58,771.20","R$20,105.70",SAO LUIS,14,TRUE,unknown
1686,244,"R$13,984.06","R$13,307.46",FORTALEZA,4,FALSE,unknown
1687,173,"R$17,306.09","R$11,812.12",SAO LUIS,8,TRUE,vegetable
1688,177,"R$39,232.66","R$27,015.04",RECIFE,11,FALSE,meat
1689,114,"R$3,911.14","R$3,759.09",NATAL,2,FALSE,meat
1690,220,"R$43,681.37","R$30,304.41",RECIFE,9,FALSE,unknown
1691,188,"R$35,479.82","R$34,584.48",RECIFE,14,FALSE,meat
1692,137,"R$5,884.66","R$4,440.33",NATAL,1,FALSE,unknown
1693,218,"R$36,875.18","R$31,262.74",RECIFE,13,FALSE,meat
1694,182,"R$54,707.29","R$36,672.31",SAO LUIS,15,TRUE,meat
1695,156,"R$12,852.92","R$11,355.59",FORTALEZA,3,FALSE,unknown
1696,237,"R$34,210.57","R$30,681.00",FORTALEZA,9,FALSE,unknown
1697,180,"R$32,885.82","R$30,266.71",RECIFE,12,TRUE,meat
1698,231,"R$43,868.50","R$36,341.88",RECIFE,15,FALSE,meat
1699,141,"R$10,984.87","R$7,538.60",RECIFE,3,FALSE,meat
1700,248,"R$20,691.49","R$13,858.67",SAO LUIS,4,FALSE,unknown
1701,168,"R$34,935.06","R$30,443.63",SAO LUIS,12,FALSE,meat
1702,247,"R$51,449.27","R$34,830.12",SAO LUIS,14,FALSE,Meat
1703,171,"R$6,414.96","R$5,521.23",SAO LUIS,2,TRUE,meat
1704,130,"R$7,104.27","R$5,952.89",SAO LUIS,2,FALSE,meat
1705,181,"R$19,722.98","R$13,360.06",SAO LUIS,5,FALSE,Meat
1706,184,"R$41,638.32","R$35,128.22",SAO LUIS,14,FALSE,meat
1707,167,"R$21,274.79","R$15,977.42",RECIFE,6,FALSE,meat
1708,187,"R$27,136.21","R$21,135.29",RECIFE,6,FALSE,unknown
1709,118,"R$8,086.37","R$7,722.86",RECIFE,3,FALSE,meat
1710,166,"R$9,558.91","R$8,227.72",RECIFE,5,TRUE,vegetable
1711,300,"R$35,865.80","R$24,022.17",FORTALEZA,10,FALSE,meat
1712,137,"R$19,860.67","R$16,329.90",RECIFE,7,FALSE,meat
1713,170,"R$24,013.71","R$16,077.74",FORTALEZA,11,FALSE,vegetable
1714,126,"R$8,441.04","R$5,915.25",RECIFE,4,FALSE,vegetable
1715,108,"R$2,342.54","R$1,616.08",SAO LUIS,1,FALSE,vegetable
1716,287,"R$63,883.28","R$47,812.00",RECIFE,14,FALSE,unknown
1717,215,"R$34,850.30","R$23,239.95",SAO LUIS,9,FALSE,meat
1718,120,"R$5,330.50","R$3,984.42",FORTALEZA,2,FALSE,meat
1719,203,"R$24,711.42","R$19,623.15",RECIFE,8,FALSE,meat
1720,201,"R$41,278.15","R$33,395.81",RECIFE,10,FALSE,unknown
1721,173,"R$37,776.95","R$34,593.03",RECIFE,14,FALSE,meat
1722,102,"R$5,900.70","R$5,045.15",SAO LUIS,2,FALSE,meat
1723,154,"R$39,549.41","R$31,866.39",SAO LUIS,13,FALSE,meat
1724,318,"R$50,465.79","R$37,237.00",SAO LUIS,11,FALSE,unknown
1725,155,"R$19,983.67","R$16,126.39",RECIFE,6,FALSE,meat
1726,120,"R$11,745.72","R$8,410.45",RECIFE,3,FALSE,meat
1727,166,"R$7,308.98","R$6,569.44",SAO LUIS,4,TRUE,vegetable
1728,183,"R$42,991.16","R$30,131.77",RECIFE,9,TRUE,unknown
1729,178,"R$19,329.14","R$18,111.77",NATAL,7,TRUE,meat
1730,249,"R$62,265.27","R$47,465.48",FORTALEZA,14,FALSE,unknown
1731,180,"R$48,626.59","R$39,166.38",RECIFE,11,TRUE,unknown
1732,220,"R$24,443.22","R$21,802.49",FORTALEZA,15,FALSE,vegetable
1733,154,"R$19,499.41","R$17,922.73",RECIFE,5,FALSE,unknown
1734,258,"R$40,755.18","R$31,033.82",NATAL,9,FALSE,unknown
1735,187,"R$22,480.12","R$20,105.70",SAO LUIS,15,FALSE,vegetable
1736,214,"R$31,320.01","R$21,022.77",FORTALEZA,8,FALSE,meat
1737,150,"R$10,416.45","R$7,351.03",RECIFE,3,FALSE,meat
1738,334,"R$53,090.02","R$39,136.37",SAO LUIS,11,FALSE,unknown
1739,219,"R$52,164.52","R$51,739.45",RECIFE,15,FALSE,unknown
1740,150,"R$7,804.17","R$6,303.78",RECIFE,4,FALSE,vegetable
1741,151,"R$15,088.73","R$10,565.59",SAO LUIS,4,FALSE,meat
1742,180,"R$48,501.11","R$36,799.38",SAO LUIS,15,TRUE,meat
1743,213,"R$21,578.32","R$14,643.27",SAO LUIS,6,FALSE,meat
1744,199,"R$52,867.09","R$47,227.64",SAO LUIS,13,TRUE,unknown
1745,176,"R$24,763.44","R$16,977.94",NATAL,7,TRUE,meat
1746,194,"R$34,896.94","R$23,497.59",NATAL,7,FALSE,unknown
1747,169,"R$10,997.94","R$9,314.35",FORTALEZA,6,TRUE,vegetable
1748,82,"R$2,360.56","R$1,649.88",RECIFE,1,FALSE,vegetable
1749,149,"R$13,164.13","R$11,332.31",SAO LUIS,5,FALSE,meat
1750,304,"R$45,677.73","R$37,156.20",SAO LUIS,15,FALSE,meat
1751,180,"R$16,706.50","R$12,051.62",RECIFE,8,TRUE,vegetable
1752,99,"R$4,542.86","R$3,323.19",NATAL,1,FALSE,meat
1753,158,"R$13,577.35","R$10,104.87",SAO LUIS,4,FALSE,meat
1754,198,"R$45,774.06","R$31,661.56",FORTALEZA,9,FALSE,unknown
1755,159,"R$7,189.71","R$6,853.40",FORTALEZA,5,TRUE,vegetable
1756,167,"R$10,003.79","R$9,414.05",SAO LUIS,4,TRUE,meat
1757,210,"R$13,361.47","R$9,796.79",RECIFE,7,FALSE,vegetable
1758,109,"R$4,405.06","R$4,110.73",SAO LUIS,1,FALSE,unknown
1759,95,"R$5,612.83","R$5,312.37",RECIFE,2,FALSE,unknown
1760,89,"R$2,906.70","R$2,855.57",SAO LUIS,2,FALSE,vegetable
1761,147,"R$12,457.69","R$11,684.87",FORTALEZA,5,FALSE,meat
1762,191,"R$30,722.02","R$23,125.27",RECIFE,7,FALSE,unknown
1763,222,"R$32,126.60","R$21,875.28",RECIFE,6,FALSE,unknown
1764,250,"R$47,455.65","R$37,383.76",SAO LUIS,15,FALSE,meat
1765,257,"R$51,998.64","R$35,189.02",RECIFE,10,FALSE,unknown
1766,201,"R$50,587.62","R$40,774.00",FORTALEZA,12,FALSE,unknown
1767,166,"R$12,371.26","R$8,613.27",SAO LUIS,3,TRUE,meat
1768,177,"R$20,857.74","R$15,181.77",NATAL,6,TRUE,meat
1769,158,"R$31,662.55","R$28,827.04",FORTALEZA,8,FALSE,unknown
1770,253,"R$47,903.26","R$33,268.13",SAO LUIS,13,FALSE,meat
1771,168,"R$5,829.51","R$3,938.12",SAO LUIS,3,TRUE,vegetable
1772,222,"R$29,374.46","R$21,049.75",RECIFE,8,FALSE,meat
1773,190,"R$36,656.92","R$25,956.34",RECIFE,7,FALSE,unknown
1774,120,"R$12,450.48","R$8,525.46",SAO LUIS,2,FALSE,unknown
1775,213,"R$44,189.77","R$36,939.70",FORTALEZA,11,FALSE,unknown
1776,198,"R$32,172.19","R$25,313.26",RECIFE,10,FALSE,meat
1777,232,"R$30,170.90","R$27,808.19",RECIFE,8,FALSE,unknown
1778,99,"R$3,915.81","R$3,062.71",SAO LUIS,1,FALSE,meat
1779,179,"R$29,345.21","R$21,229.10",SAO LUIS,6,TRUE,unknown
1780,205,"R$38,702.09","R$29,584.48",FORTALEZA,12,FALSE,meat
1781,154,"R$11,913.33","R$8,505.19",RECIFE,3,FALSE,meat
1782,364,"R$70,026.68","R$47,392.77",RECIFE,14,FALSE,unknown
1783,152,"R$34,096.52","R$23,945.51",RECIFE,10,FALSE,meat
1784,181,"R$32,600.60","R$28,013.39",FORTALEZA,8,FALSE,unknown
1785,176,"R$22,538.57","R$20,407.89",NATAL,6,TRUE,unknown
1786,145,"R$31,461.59","R$27,272.42",FORTALEZA,11,FALSE,meat
1787,194,"R$22,496.75","R$19,827.96",RECIFE,13,FALSE,vegetable
1788,171,"R$28,590.69","R$26,218.20",FORTALEZA,10,FALSE,meat
1789,202,"R$25,434.76","R$19,631.02",NATAL,13,FALSE,vegetable
1790,189,"R$29,801.04","R$29,302.16",RECIFE,8,FALSE,unknown
1791,193,"R$24,123.10","R$19,149.87",SAO LUIS,8,FALSE,meat
1792,178,"R$55,343.20","R$40,761.13",SAO LUIS,12,FALSE,unknown
1793,163,"R$12,908.29","R$12,891.34",NATAL,9,FALSE,vegetable
1794,215,"R$33,397.99","R$27,685.39",RECIFE,11,FALSE,meat
